0 
//Type 	 Slot 	 Skill 	 Width 	 Height 	 HaveSerial 	 HaveOption 	 DropItem 	 Name 						Level 	 DamageMin 	 DamageMax 	 AttackSpeed 	 Durability 	 MagicDurability 	 MagicDamageRate 	 ReqLevel 	 ReqStrength 	 ReqDexterity 	 ReqEnergy 	 ReqVitality 	 ReqLeadership 	DW 	 DK 	 FE 	 MG 	 DL 	 SU 	 RF 	 GL 	 RW 	 SL 	 GC
334 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[PC room] 12 hours gift box"			0 	 0 	 
336 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Mastery Reward Chest (10,000)"		0 	 0 	 
337 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Capsule(Earth)"				0 	 0 	 
338 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Capsule(Water)"				0 	 0 	 
339 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Capsule(Wind)"				0 	 0 	 
340 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Capsule(Darkness)"				0 	 0 	 
341 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Darkangel Soul"				0 	 0 	 
342 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Steel of Heaven"				0 	 0 	 
343 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Archangel's Hammer"				0 	 0 	 
344 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Speed] Archangel Weapon Box"			0 	 0 	 
345 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Mysterious Stone"				0 	 0 	 
346 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Fire Symbol"					0 	 0 	 
347 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Water Symbol"					0 	 0 	 
348 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Earth Symbol"					0 	 0 	 
349 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Wind Symbol"					0 	 0 	 
350 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Darkness Symbol"				0 	 0 	 
351 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Element Box"					0 	 0 	 
352 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Ruud Box (1,000)"				0 	 0 	 
353 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Magic Fragment"				0 	 0 	 
354 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[14th Anniversary] Gift Box"			0 	 0 	 
355 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[14th Anniversary] Special Gift Box"		0 	 0 	 
356 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[PC Cafe] Ruud Box"				0 	 0 	 
357 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Speed] Helm Box"				0 	 0 	 
358 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Speed] Armor Box"				0 	 0 	 
359 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Speed] Pants Box"				0 	 0 	 
360 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Speed] Gloves Box"				0 	 0 	 
361 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Speed] Boots Box"				0 	 0 	 
364 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Socket Upgrade Note"				0 	 0 	 
367 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Roomy Card Box (Lower)"			0 	 0 	 
368 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Roomy Card Box (Medium)"			0 	 0 	 
369 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Roomy Card Box (Higher)"			0 	 0 	 
370 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Seed"						0 	 0 	 
371 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Bound] Bless of Light (Greater)"		0 	 0 	 
372 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Bound] Bless of Light (Middle Grade)"	0 	 0 	 
373 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Bound] Bless of Light (Low Grade)"		0 	 0 	 
374 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Event] Lower Box"				0 	 0 	 
375 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Event] Medium Box"				0 	 0 	 
376 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Event] Higher Box"				0 	 0 	 
377 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Event] Luxury Box"				0 	 0 	 
378 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Seed Capsule (Fire)"				0 	 0 	 
379 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Seed Capsule (Water)"				0 	 0 	 
380 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Seed Capsule (Ice)"				0 	 0 	 
381 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Seed Capsule (Wind)"				0 	 0 	 
382 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Seed Capsule (Lightning)"			0 	 0 	 
383 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Seed Capsule (Earth)"				0 	 0 	 
384 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Sphere Upgrade Rune Capsule"			0 	 0 	 
385 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Mysterious Box"				0 	 0 	 
386 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Darkangel Anvil"				0 	 0 	 
389 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Holyangel Soul"				0 	 0 	 
390 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Spirit Nixie's Shard"				0 	 0 	 
391 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Event Gift Box"				0 	 0 	 
392 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Card Box"					0 	 0 	 
393 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Card Box (10)"				0 	 0 	 
394 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Attacker Type Elf Transform Scroll"		0 	 0 	 
395 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Supporter Type Elf Transform Scroll"		0 	 0 	 
396 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Gladiator Type Magic Knight Transform Scroll" 0 	 0 	 
397 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Mage Type Magic Knight Transform Scroll"	0 	 0 	 
398 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Elemental Talisman Box"			0 	 0 	 
399 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "(Hero) Bloodangel Soul"			0 	 0 	 
400 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Ruud Box (10)"				0 	 0 	 
401 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Ruud Box (50)"				0 	 0 	 
402 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Ruud Box (100)"				0 	 0 	 
403 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Lower Maze Of Dimensions Box"			0 	 0 	 
404 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Medium Maze Of Dimensions Box"		0 	 0 	 
405 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Higher Maze Of Dimensions Box"		0 	 0 	 
406 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Timed Mastery Weapon Box"			0 	 0 	 
407 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Speed Server Limited Reward Box"		0 	 0 	 
408 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Jewel Bingo] Lower Box"			0 	 0 	 
409 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Jewel Bingo] Medium Box"			0 	 0 	 
410 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Jewel Bingo] Higher Box"			0 	 0 	 
411 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Jewel Bingo] Luxury Box"			0 	 0 	 
412 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Timed Mastery Set Box"			0 	 0 	 
413 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Coin of Miracle"				0 	 0 	 
414 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Season Level Reward A"			0 	 0 	 
415 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Awakening Soul"				0 	 0 	 
416 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Holyangel Anvil"				0 	 0 	 
417 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Bloodangel Soul Transform Symbol"		0 	 0 	 
418 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[PC Cafe]Timed Mastery Weapon Box"		0 	 0 	 
419 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[PC Cafe]Timed Mastery Armor Box"		0 	 0 	 
420 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Bound]Mysterious Stone"			0 	 0 	 
421 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "2nd Bound Wings Chest"			0 	 0 	 
422 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "3rd Bound Wings Chest"			0 	 0 	 
423 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Balls and Cows] Lower Box"			0 	 0 	 
424 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Balls and Cows] Medium Box"			0 	 0 	 
425 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Balls and Cows] Higher Box"			0 	 0 	 
426 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "60-Day Mastery Armor Box"			0 	 0 	 
427 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "30-Day Mastery Armor Box"			0 	 0 	 
428 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "3-Day Mastery Armor Box"			0 	 0 	 
429 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "+11 3rd Wings Chest (Bound)"			0 	 0 	 
430 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Elena's Letter"				0 	 0 	 
431 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Key of Dimension (MU Lite)"			0 	 0 	 
432 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Boost] Arcanum of Health"			0 	 0 	 
433 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Boost] Arcanum of Mana"			0 	 0 	 
434 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Boost] Arcanum of Speed"			0 	 0 	 
435 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Reinforce] Arcanum of Wrath"			0 	 0 	 
436 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Reinforce] Arcanum of Wizardry"		0 	 0 	 
437 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Reinforce] Arcanum of Defense"		0 	 0 	 
438 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Reinforce] Arcanum of Battle"		0 	 0 	 
439 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Reinforce] Arcanum of Strength"		0 	 0 	 
440 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Season Level Reward B"			0 	 0 	 
441 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Lapidary Stone Box"				0 	 0 	 
442 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Illuminating Earring Box(Left)"		0 	 0 	 
443 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Illuminating Earring Box(Right)"		0 	 0 	 
444 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Energy Drink"					0 	 0 	 
445 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Chicken Box"					0 	 0 	 
446 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Event] Ruud Box"				0 	 0 	 
447 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Ruud Box (2,000)"				0 	 0 	 
448 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Ruud Box (3,000)"				0 	 0 	 
449 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Frost Soul"					0 	 0 	 
450 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Soul Anvil"					0 	 0 	 
451 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[Event] Ruud Box (2nd Week)"			0 	 0 	 
452 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "60-Day Mastery Weapon Box"			0 	 0 	 
453 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Switch Scroll"				0 	 0 	 
454 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Speed] Earring Box (Left)"			0 	 0 	 
455 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Small Gift Box"				0 	 0 	 
456 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Medium Gift Box"				0 	 0 	 
457 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Large Gift Box"				0 	 0 	 
458 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Casting Mold of Forefathers"			0 	 0 	 
459 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Monster Soul"					0 	 0 	 
460 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Lv. 1]Monster Soul Converter"		0 	 0 	 
461 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Lv. 2]Monster Soul Converter"		0 	 0 	 
462 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Lv. 3]Monster Soul Converter"		0 	 0 	 
463 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Lv. 4]Monster Soul Converter"		0 	 0 	 
464 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "[Lv. 5]Monster Soul Converter"		0 	 0 	 
465 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Guardian Capsule"				0 	 0 	 
466 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Fragment of Resurrection"			0 	 0 	 
467 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Guardian Upgrade Stone"			0 	 0 	 
468 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Elite Guardian Upgrade Stone"			0 	 0 	 
469 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Guardian Elite Option Conversion Fragment"	0 	 0 	 
470 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Guardian Elite Option Conversion Stone"	0 	 0 	 
471 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Sealed Armor Fragment"			0 	 0 	 
472 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Cracked Bloodangel Sealed Helm"		0 	 0 	 
473 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Cracked Bloodangel Sealed Armor"		0 	 0 	 
474 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Cracked Bloodangel Sealed Pants"		0 	 0 	 
475 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Cracked Bloodangel Sealed Gloves"		0 	 0 	 
476 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Cracked Bloodangel Sealed Boots"		0 	 0 	 
477 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Seal of the Phantasmal Steed"			0 	 0 	 
478 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Moss?? Treasure Box"				0 	 0 	 
479 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Raffle Ticket for Moss?? Treasure Box"	0 	 0 	 
480 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Lv. 1]Monster Soul Converter Ruud Box"	0 	 0 	 
481 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Lv. 2]Monster Soul Converter Ruud Box"	0 	 0 	 
482 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Lv. 3]Monster Soul Converter Ruud Box"	0 	 0 	 
483 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Lv. 4]Monster Soul Converter Ruud Box"	0 	 0 	 
484 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "[Lv. 5]Monster Soul Converter Ruud Box"	0 	 0 	 
485 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Ruud Box (500)"				0 	 0 	 
486 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Ruud Box (1,500)"				0 	 0 	 
489 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Ruud Box (400)"				0 	 0 	 
490 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[TEST] Mastery Armor Chest"			0 	 0 	 
491 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "[TEST] Mastery Weapon Chest"			0 	 0 	 
492 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Phantasmal Steed Capsule"			0 	 0 	 
493 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Perishing Wing Box"				0 	 0 	 
494 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Soul of the Forefathers"			0 	 0 	 
495 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Blue Eye Anvil"				0 	 0 	 
496 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "30-Day Master Weapon Box"			0 	 0 	 
497 	 * 	 0 	 1 	 2 		 1 		 1 		 0 		 "Honorary Craftwork Frame"			0 	 0 	 
498 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Ice Dragon Seal"				0 	 0 	 
499 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Attack type"					0 	 0 	 
500 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Defensive"					0 	 0 	 
501 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Manticore Soul"				0 	 0 	 
502 	 * 	 0 	 2 	 2 		 1 		 1 		 0 		 "Silver Heart Anvil"				0 	 0 	

503 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Jewel of Level"				150 	 25 
504 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Jewel of Skill"				150 	 25 
505 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Jewel of Luck"				150 	 25 
506 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Jewel of Additional"				150 	 25 
507 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Jewel of Excellent"				150 	 25 
508 	 * 	 0 	 1 	 1 		 1 		 1 		 0 		 "Jewel of Socket"				150 	 25 
end

15 
//Type 	 Slot 	 Skill 	 Width 	 Height 	 HaveSerial 	 HaveOption 	 DropItem 	 Name 						Level 	 ReqLevel 	 ReqEnergy 	 BuyMoney 	DW 	 DK 	 FE 	 MG 	 DL 	 SU 	 RF 	 GL 	 RW 	 SL 	 GC
0 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Poison"				30 	 0 		 140 		 0 		1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 
1 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Meteorite"				21 	 0 		 104 		 11000 		1 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 1 	 0 	 0 
2 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Lighting"				13 	 0 		 72 		 3000 		1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
3 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Fire Ball"				5 	 0 		 40 		 300 		1 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 1 	 0 	 0 
4 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Flame"				35 	 0 		 160 		 21000 		1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 
5 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Teleport"				17 	 0 		 88 		 5000 		1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
6 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Ice"				25 	 0 		 120 		 14000 		1 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 0 
7 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Twister"				40 	 0 		 180 		 25000 		1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 
8 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Evil Spirit"			50 	 0 		 220 		 35000 		1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 
9 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Hellfire"				60 	 0 		 260 		 60000 		1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 
10 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Power Wave"				9 	 0 		 56 		 1150 		1 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 0 
11 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Aqua Beam"				74 	 0 		 345 		 100000 		1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
12 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Cometfall"				80 	 0 		 500 		 175000 		1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 
13 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Inferno"				88 	 0 		 724 		 265000 		1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 
14 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Teleport Ally"			83 	 0 		 644 		 245000 		2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
15 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Soul Barrier"			77 	 0 		 408 		 135000 		1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
16 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Decay"				96 	 0 		 953 		 345000 		2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
17 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Ice Storm"				93 	 0 		 849 		 315000 		2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 2 	 0 	 0 
18 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Nova"				100 	 0 		 1052 		 410000 		2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
19 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Chain Lightning Parchment"			75 	 0 		 245 		 175000 		0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 
20 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Drain Life Parchment"				35 	 0 		 150 		 100000 		0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 
21 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Lightning Shock Parchment"			93 	 0 		 823 		 315000 		0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 
22 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Damage Reflection Parchment"			80 	 0 		 375 		 245000 		0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 
23 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Berserker Parchment"				83 	 0 		 300 		 265000 		0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 
24 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Sleep Parchment"				40 	 0 		 180 		 135000 		0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 
26 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Weakness Parchment"				93 	 0 		 663 		 410000 		0 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 0 	 0 	 0 
27 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Innovation Parchment"				111 	 0 		 912 		 450000 		0 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 0 	 0 	 0 
28 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Wizardry Enhance"			100 	 220 		 1058 		 425000 		2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 2 	 0 	 0 
29 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Gigantic Storm"			100 	 220 		 1058 		 380000 		0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
30 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Chain Drive Parchment"			70 	 150 		 0 		 100000 		0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 
31 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Dark Side Parchment"				80 	 180 		 0 		 175000 		0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 
32 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Dragon Roar Parchment"			70 	 150 		 0 		 100000 		0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 
33 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Dragon Slasher Parchment"			90 	 200 		 0 		 265000 		0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 
34 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Ignore Defense Parchment"			80 	 120 		 404 		 175000 		0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 
35 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Increase Health Parchment"			50 	 80 		 132 		 35000 		0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 
36 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Increase Block Parchment"			40 	 50 		 80 		 25000 		0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 
37 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Magic Arrow"			50 	 0 		 142 		 17000 		0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 
38 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Plasma Ball"			80 	 0 		 600 		 120000 		0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 2 	 0 	 0 
39 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Lightning Storm"			100 	 0 		 1180 		 900000 		0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 3 	 0 	 0 
40 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Burst"				90 	 220 		 0 		 35000 		0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 2 	 0 	 0 
41 	 * 	 0 	 1 	 2 		 1 		 1 		 1 		 "Scroll of Haste"				180 	 400 		 0 		 40000 		0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 3 	 0 	 0 
